LotArea,LotFrontage,MSSubClass,OverallQual,OverallCond,YearBuilt,TotalBsmtSF,GrLivArea,BedroomAbvGr,FullBath,TotRmsAbvGrd,GarageArea,ExterQual,ExterCond,BsmtQual,BsmtCond,GarageQual,GarageCond,HeatingQC,KitchenQual,SalePrice
8767.0,65.0,20.0,7.0,5.0,2005.0,1310.0,1310.0,3.0,2,6.0,400.0,2,1,2,1,1,1,3,2,164990
10200.0,60.0,30.0,5.0,7.5,1940.0,672.0,672.0,2.0,1,4.0,240.0,1,1,1,1,1,1,3,1,108000
12090.0,93.0,60.0,8.0,5.0,1998.0,1141.0,2263.0,4.0,2,10.0,420.0,2,1,2,1,1,1,2,2,258000
10364.0,0.0,60.0,6.0,5.0,1995.0,806.0,1572.0,3.0,2,7.0,373.0,1,1,2,1,1,1,2,1,168000
9991.0,0.0,20.0,4.0,4.0,1976.0,1281.0,1620.0,3.0,2,8.0,490.0,1,1,1,1,1,1,3,1,150000
10480.0,51.0,50.0,6.0,5.0,1936.0,1064.0,1639.0,3.0,1,6.0,240.0,1,1,1,1,1,1,3,1,115000
15576.0,63.0,70.0,6.0,7.0,1915.0,840.0,1680.0,4.0,2,8.0,308.0,1,1,2,1,1,1,3,1,177000
14154.0,109.0,60.0,7.0,5.0,2006.0,1063.0,2172.0,3.0,2,9.0,938.25,2,1,3,2,1,1,3,2,280000
10800.0,85.0,60.0,8.0,5.0,2007.0,1034.0,2078.0,3.0,2,8.0,836.0,2,1,3,1,1,1,3,3,339750
9571.0,68.0,20.0,5.0,3.5,1958.0,1276.0,1276.0,3.0,1,5.0,350.0,1,0,1,0,1,1,1,1,60000
17673.5,100.0,145.0,5.0,5.0,1955.0,1056.0,1056.0,3.0,1,5.0,572.0,1,1,1,1,1,1,1,1,145000
4403.0,0.0,20.0,7.0,5.0,2009.0,1470.0,1478.0,2.0,2,7.0,484.0,3,1,3,1,1,1,3,2,222000
8960.0,56.0,30.0,5.0,6.0,1927.0,1008.0,1028.0,2.0,1,5.0,360.0,1,1,1,1,1,1,2,1,115000
11228.0,59.0,60.0,7.0,5.0,1993.0,1080.0,2097.0,3.0,2,9.0,678.0,2,1,2,1,1,1,3,2,228000
8899.0,73.0,20.0,7.0,5.0,2007.0,1340.0,1340.0,3.0,2,6.0,396.0,2,1,2,1,1,1,3,2,181134
7844.0,74.0,60.0,6.0,7.0,1978.0,672.0,1400.0,3.0,1,6.0,440.0,1,1,1,1,1,1,1,1,149500
17673.5,86.0,70.0,6.0,6.0,1918.0,1370.0,2624.0,4.0,2,10.0,864.0,1,1,2,1,1,1,1,1,239000
8160.0,60.0,50.0,5.0,6.0,1940.0,756.0,1134.0,3.0,1,7.0,240.0,1,1,1,1,1,1,0,1,126000
8450.0,65.0,20.0,5.0,6.0,1968.0,1056.0,1056.0,3.0,1,6.0,304.0,1,1,1,1,1,1,3,1,142000
7060.0,78.0,90.0,7.0,5.0,1997.0,1344.0,1344.0,2.0,2,8.0,784.0,1,2,2,2,1,1,3,1,206300
16635.0,0.0,20.0,6.0,7.0,1977.0,1602.0,1602.0,3.0,2,8.0,529.0,2,1,2,1,1,1,2,2,215000
17673.5,100.0,20.0,5.0,5.0,1954.0,988.0,988.0,2.0,1,4.0,520.0,1,1,1,1,1,1,3,1,113000
9200.0,80.0,60.0,8.0,5.0,1998.0,1470.0,2630.0,4.0,2,8.0,696.0,2,1,2,1,1,1,2,2,315000
9000.0,72.0,20.0,6.0,5.0,1956.0,1196.0,1196.0,2.0,1,6.0,297.0,1,1,2,1,1,1,2,1,139000
3378.0,60.0,60.0,7.0,7.5,1946.0,651.0,1389.0,3.0,1,6.0,240.0,1,2,1,1,1,1,2,1,135000
12800.0,0.0,80.0,7.0,5.0,1989.0,1518.0,1644.0,2.0,2,5.0,569.0,2,1,2,1,1,1,2,2,275000
8593.0,77.0,20.0,4.0,6.0,1957.0,907.0,907.0,3.0,1,5.0,352.0,1,1,1,1,1,1,3,1,109008
6762.0,64.0,20.0,7.0,5.0,2007.0,1208.0,1208.0,2.0,2,6.0,628.0,2,1,2,1,1,1,3,2,195400
11457.0,130.0,20.0,6.0,5.0,1988.0,1392.0,1412.0,3.0,2,6.0,576.0,1,1,2,1,1,1,1,2,175000
1680.0,21.0,145.0,6.0,5.0,1971.0,483.0,987.0,2.0,1,4.0,264.0,1,1,1,1,1,1,1,1,85400
5586.0,60.0,50.0,6.0,7.0,1920.0,901.0,1198.0,4.0,1,7.0,0.0,1,1,1,1,-2,-2,2,1,79900
1920.0,24.0,145.0,5.0,5.0,1971.0,765.0,1365.0,2.0,1,6.0,440.0,1,1,1,1,1,1,3,1,122500
10839.0,100.0,60.0,6.0,5.0,1997.0,926.0,1604.0,3.0,2,7.0,470.0,1,1,2,1,1,1,3,1,181000
1890.0,21.0,145.0,4.0,7.0,1972.0,630.0,630.0,1.0,1,3.0,0.0,1,2,2,1,-2,-2,2,1,81000
10667.0,43.0,60.0,7.0,6.0,1996.0,799.0,1661.0,3.0,2,6.0,550.0,2,1,2,1,1,1,3,2,212000
4400.0,40.0,50.0,6.0,7.5,1920.0,648.0,1118.0,2.0,1,6.0,440.0,1,1,0,1,1,1,1,1,116000
6000.0,50.0,45.0,6.0,7.0,1926.0,884.0,904.0,2.0,1,4.0,180.0,2,1,1,1,1,1,2,1,119000
4280.0,40.0,30.0,5.0,6.0,1913.0,440.0,694.0,2.0,1,4.0,352.0,1,1,1,1,2,1,1,2,90350
12354.0,67.0,50.0,6.0,7.5,1920.0,684.0,1196.0,3.0,1,7.0,528.0,1,1,1,0,1,1,2,2,110000
15431.0,105.0,20.0,10.0,5.0,2008.0,2052.0,2402.0,2.0,2,10.0,672.0,3,1,3,1,1,1,3,3,555000
12108.0,92.0,90.0,4.0,4.0,1955.0,1440.0,1440.0,4.0,2,8.0,0.0,1,1,1,1,-2,-2,1,0,118000
6240.0,52.0,50.0,5.0,7.0,1930.0,1078.0,1573.0,3.0,2,8.0,360.0,1,1,1,1,1,1,1,1,162900
3922.0,53.0,120.0,7.0,5.0,2006.0,1258.0,1258.0,2.0,2,6.0,648.0,2,1,3,1,1,1,3,2,172500
8750.0,70.0,60.0,7.0,5.0,1994.0,915.0,1908.0,4.0,2,8.0,493.0,2,2,2,1,1,1,3,2,210000
9855.0,73.0,20.0,6.0,5.0,1956.0,1436.0,1689.0,3.0,1,7.0,480.0,1,1,1,1,1,1,0,1,127500
16492.0,134.5,20.0,6.0,6.0,1966.0,1517.0,1888.0,2.0,2,6.0,578.0,2,1,1,1,1,1,3,2,190000
11214.0,0.0,60.0,7.0,5.0,1998.0,930.0,1886.0,4.0,2,10.0,431.0,2,1,2,1,1,1,2,2,199900
8600.0,50.0,50.0,6.0,6.0,1937.0,780.0,1376.0,3.0,2,7.0,198.0,1,1,1,1,1,1,1,1,119500
6000.0,50.0,50.0,3.0,7.0,1948.0,649.0,1183.0,2.0,1,6.0,308.0,1,2,1,1,1,1,3,1,120000
5684.0,70.0,30.0,6.0,7.5,1930.0,813.0,813.0,2.0,1,5.0,270.0,1,1,1,1,0,0,3,2,110000
17673.5,62.0,20.0,7.0,5.0,1975.0,1533.0,1533.0,2.0,2,5.0,576.0,1,1,2,1,1,1,1,2,280000
9303.0,0.0,60.0,6.0,5.0,1996.0,872.0,1756.0,3.0,2,7.0,422.0,2,1,3,1,1,1,3,1,204000
9000.0,75.0,60.0,8.0,5.0,2008.0,768.0,1590.0,3.0,2,6.0,676.0,2,1,2,1,1,1,3,2,210000
9297.0,63.0,90.0,5.0,5.0,1976.0,1728.0,1728.0,4.0,2,8.0,560.0,1,1,1,1,1,1,1,1,188000
9600.0,80.0,20.0,7.0,6.0,1973.0,1242.0,1242.0,3.0,1,6.0,528.0,1,1,1,1,1,1,0,1,175500
4571.0,34.0,70.0,5.0,5.0,1916.0,624.0,1344.0,4.0,1,7.0,513.0,1,1,1,1,0,0,0,1,98000
17673.5,0.0,20.0,4.0,6.0,1954.0,1364.0,1663.0,2.0,1,6.0,529.0,1,1,2,1,1,1,3,2,256000
5100.0,0.0,70.0,8.0,7.0,1925.0,588.0,1666.0,3.0,1,7.0,228.0,1,2,1,1,1,1,0,2,161000
7015.0,0.0,50.0,5.0,4.0,1950.0,709.0,1203.0,3.0,1,5.0,352.0,1,1,1,1,1,1,1,2,110000
8004.0,75.0,60.0,8.0,5.0,2009.0,832.0,1935.0,3.0,2,8.0,552.0,2,1,2,1,1,1,3,1,263435
7200.0,60.0,70.0,7.0,7.5,1936.0,560.0,1135.0,3.0,1,6.0,576.0,2,2,2,2,1,1,3,2,155000
8281.0,60.0,20.0,5.0,5.0,1965.0,864.0,864.0,3.0,1,5.0,360.0,1,1,1,1,1,1,2,1,62383
11988.0,74.0,70.0,6.0,7.0,1934.0,715.0,1660.0,3.0,1,6.0,240.0,1,1,1,1,1,1,0,1,188700
8430.0,60.0,20.0,5.0,5.0,1978.0,1040.0,1040.0,3.0,2,5.0,0.0,1,1,2,1,-2,-2,1,1,124000
3072.0,0.0,120.0,7.0,5.0,2004.0,1375.0,1414.0,2.0,2,6.0,398.0,2,1,2,1,1,1,3,2,178740
10628.0,85.0,20.0,7.0,5.0,1970.0,1277.0,1277.0,2.0,1,5.0,526.0,1,2,1,2,1,1,1,1,167000
9480.0,79.0,70.0,5.0,7.0,1942.0,728.0,1644.0,3.0,1,7.0,312.0,1,1,1,1,1,1,3,2,146500
11428.0,98.0,20.0,8.0,5.0,2006.0,1626.0,1634.0,3.0,2,7.0,866.0,2,1,2,1,1,1,3,2,250000
9291.0,76.0,60.0,6.0,5.0,1993.0,832.0,1710.0,3.0,2,7.0,506.0,2,1,2,1,1,1,3,2,187000
6820.0,0.0,120.0,8.0,5.0,1985.0,1488.0,1502.0,1.0,1,4.0,528.0,2,1,2,1,1,1,1,2,212000
11952.0,92.0,60.0,7.0,6.0,1977.0,808.0,1969.0,3.0,2,8.0,534.0,1,1,2,1,1,1,1,1,190000
3675.0,35.0,145.0,6.0,5.0,2005.0,547.0,1072.0,2.0,1,5.0,525.0,1,1,2,1,1,1,3,1,148000
14977.0,110.0,20.0,8.0,5.0,2006.0,1976.0,1976.0,2.0,2,7.0,908.0,2,1,3,1,1,1,3,2,440000
5330.0,41.0,120.0,8.0,5.0,2000.0,1494.0,1652.0,2.0,2,6.0,499.0,2,1,2,1,1,1,3,3,251000
8480.0,80.0,20.0,5.0,6.0,1963.0,970.0,970.0,2.0,1,5.0,624.0,1,1,1,1,1,1,1,1,132500
13125.0,75.0,20.0,6.0,5.0,1997.0,1478.0,1493.0,3.0,2,7.0,508.0,1,1,2,1,1,1,3,2,208900
13693.0,105.0,60.0,9.0,5.0,2006.0,2052.0,2643.0,3.0,2,9.0,694.0,3,1,2,1,1,1,3,3,380000
10637.0,79.0,20.0,8.0,5.0,2007.0,1705.0,1718.0,3.0,2,7.0,826.0,2,1,3,1,1,1,3,2,297000
5925.0,50.0,30.0,4.0,7.0,1937.0,907.0,1131.0,2.0,1,7.0,672.0,1,1,0,1,1,1,1,1,89471
16033.0,98.0,20.0,9.0,5.0,2004.0,1833.0,1850.0,3.0,2,8.0,772.0,2,1,3,1,1,1,3,2,326000
11846.0,72.0,20.0,9.0,5.0,2003.0,1792.0,1792.0,2.0,2,6.0,874.0,2,1,3,1,1,1,3,3,374000
2500.0,50.0,70.0,7.0,7.5,1915.0,910.0,1826.0,4.0,1,7.0,164.0,2,1,1,1,0,0,3,3,155000
4500.0,32.0,120.0,6.0,5.0,1998.0,1216.0,1216.0,2.0,2,5.0,402.0,1,1,3,1,1,1,3,1,164000
7758.0,0.0,20.0,5.0,7.0,1962.0,999.0,999.0,3.0,1,6.0,264.0,1,2,1,1,1,1,2,2,132500
9600.0,80.0,20.0,5.0,7.0,1950.0,1113.0,1113.0,3.0,1,5.0,264.0,2,1,1,1,1,1,2,2,147000
10289.0,79.0,20.0,5.0,7.0,1965.0,1073.0,1073.0,3.0,1,6.0,515.0,1,1,1,1,1,1,1,1,156000
12243.0,70.0,20.0,5.0,6.0,1971.0,1484.0,1484.0,3.0,2,7.0,487.0,1,1,2,1,1,1,2,1,175000
10800.0,60.0,145.0,5.0,4.0,1900.0,954.0,2414.0,3.0,2,10.0,520.0,1,0,1,0,1,0,1,1,160000
1526.0,21.0,145.0,4.0,7.5,1970.0,630.0,630.0,1.0,1,3.0,286.0,1,2,2,1,1,1,1,2,86000
2665.0,0.0,145.0,5.0,6.0,1976.0,264.0,1304.0,3.0,1,4.0,336.0,1,1,2,1,1,1,1,1,115000
9490.0,79.0,50.0,6.0,7.0,1941.0,806.0,1578.0,3.0,1,5.0,240.0,1,1,1,1,1,1,1,0,133000
15578.0,105.0,60.0,6.0,5.0,2006.0,728.0,1456.0,3.0,2,8.0,429.0,2,1,2,1,1,1,2,1,172785
7931.0,70.0,20.0,5.0,6.0,1960.0,1269.0,1269.0,3.0,1,6.0,308.0,1,1,1,1,1,1,1,1,155000
5784.0,50.0,30.0,5.0,7.5,1938.0,190.0,886.0,2.0,1,4.0,273.0,1,1,0,1,1,1,2,1,91300
7879.0,60.0,30.0,4.0,5.0,1920.0,720.0,720.0,2.0,1,4.0,0.0,1,1,1,1,-2,-2,1,1,34900
12692.0,0.0,20.0,8.0,5.0,1992.0,2052.0,2747.625,4.0,3,10.0,546.0,2,1,2,1,1,1,3,2,430000
9120.0,60.0,50.0,7.0,6.0,1925.0,1026.0,1820.0,4.0,2,8.0,240.0,1,2,1,1,1,1,3,1,184000
7800.0,65.0,20.0,5.0,7.0,1967.0,864.0,899.0,3.0,1,5.0,288.0,1,1,1,1,1,1,3,2,130000
7535.0,70.0,20.0,5.0,7.0,1958.0,912.0,912.0,2.0,1,5.0,297.0,1,1,1,1,1,1,0,1,120000
1890.0,21.0,145.0,6.0,5.0,1973.0,672.0,1218.0,3.0,1,7.0,264.0,1,1,1,1,1,1,1,1,113000
9803.0,75.0,60.0,7.0,5.0,2005.0,866.0,1768.0,3.0,2,7.0,603.0,2,1,2,1,1,1,2,2,226700
9170.0,70.0,20.0,5.0,7.0,1965.0,1214.0,1214.0,2.0,1,6.0,461.0,1,1,1,1,0,0,3,1,140000
15602.0,100.0,20.0,7.0,7.5,1959.0,1501.0,1801.0,1.0,2,6.0,484.0,1,1,1,1,1,1,1,1,289000
2308.0,24.0,145.0,6.0,5.0,1974.0,855.0,1322.0,3.0,2,6.0,440.0,1,1,1,1,1,1,1,1,147000
7596.0,60.0,90.0,5.0,5.0,1952.0,960.0,1960.0,4.0,2,10.0,400.0,1,1,1,1,1,1,2,1,124500
9554.0,80.0,60.0,8.0,5.0,1993.0,777.0,1911.0,3.0,2,8.0,471.0,2,1,2,1,1,1,3,2,215000
7862.0,75.0,20.0,6.0,5.0,2009.0,1218.0,1218.0,2.0,2,4.0,676.0,2,1,2,1,1,1,3,2,208300
9600.0,60.0,70.0,7.0,7.5,1928.0,689.0,1378.0,3.0,2,7.0,360.0,1,3,1,1,1,1,3,2,161000
9600.0,80.0,20.0,5.0,6.0,1959.0,1041.0,1041.0,3.0,1,6.0,270.0,1,1,1,1,1,1,3,1,124500
14559.0,75.0,20.0,5.0,7.0,1951.0,1008.0,1363.0,2.0,1,6.0,288.0,2,1,1,1,1,1,3,1,164900
6792.0,40.0,120.0,7.0,5.0,2005.0,1368.0,1368.0,2.0,2,6.0,474.0,2,1,2,1,1,1,3,2,202665
9100.0,70.0,20.0,5.0,5.0,1958.0,864.0,864.0,3.0,1,5.0,624.0,1,1,1,1,1,1,1,1,129900
9187.0,71.0,20.0,6.0,5.0,1983.0,1084.0,1080.0,3.0,1,5.0,484.0,1,2,1,1,1,1,1,1,134000
10594.0,55.0,45.0,5.0,5.0,1926.0,768.0,789.0,2.0,1,5.0,200.0,1,1,1,1,-1,-1,0,1,96500
12220.0,94.0,20.0,10.0,5.0,2009.0,2006.0,2020.0,3.0,2,9.0,900.0,3,1,3,1,1,1,3,3,402861
10448.0,0.0,80.0,6.0,6.0,1972.0,689.0,2119.0,3.0,2,7.0,583.0,1,1,1,1,1,1,1,1,158000
10208.0,79.0,60.0,7.0,5.0,1996.0,1264.0,2344.0,3.0,2,7.0,889.0,2,1,2,1,1,1,3,2,265000
9531.0,0.0,60.0,6.0,5.0,1998.0,794.0,1796.0,3.0,2,7.0,546.0,1,1,2,1,1,1,3,1,211000
10918.0,53.0,70.0,7.0,7.5,1926.0,1276.0,2080.0,3.0,1,9.0,282.0,2,1,2,1,1,1,3,2,234000
10800.0,60.0,145.0,4.0,7.0,1900.0,42.0,1294.0,3.0,2,7.0,0.0,1,1,-2,-2,-2,-2,1,1,106250
11988.0,90.0,20.0,6.0,6.0,1957.0,1244.0,1244.0,3.0,1,6.0,336.0,1,1,1,1,1,1,3,1,150000
5000.0,50.0,50.0,6.0,7.0,1947.0,1004.0,1664.0,3.0,2,7.0,420.0,1,2,1,1,1,1,3,1,159000
17673.5,130.0,60.0,10.0,5.0,2007.0,2052.0,2747.625,3.0,3,10.0,884.0,3,1,3,1,1,1,3,3,184750
11787.0,95.0,60.0,7.0,5.0,1996.0,1379.0,2398.0,3.0,2,8.0,834.0,2,1,2,1,1,1,3,2,315750
7500.0,62.0,20.0,7.0,5.0,2005.0,1257.0,1266.0,3.0,2,6.0,453.0,2,1,2,1,1,1,3,2,176000
13300.0,70.0,20.0,5.0,7.0,1956.0,928.0,928.0,2.0,1,4.0,252.0,1,1,2,1,1,1,1,1,132000
14948.0,67.0,60.0,9.0,5.0,2008.0,1452.0,2713.0,3.0,2,10.0,858.0,3,1,3,1,1,1,3,3,446261
9098.0,58.0,30.0,4.0,7.0,1920.0,528.0,605.0,2.0,1,5.0,0.0,1,1,1,1,-2,-2,3,1,86000
17673.5,0.0,20.0,6.0,3.5,1957.0,2035.0,2515.0,4.0,3,9.0,484.0,2,1,1,1,1,1,1,1,200624
10200.0,85.0,80.0,6.0,5.0,1988.0,1461.0,1509.0,3.0,2,5.0,600.0,2,1,2,1,1,1,3,2,175000
6155.0,60.0,70.0,6.0,7.5,1920.0,611.0,1362.0,3.0,2,6.0,502.0,1,1,0,0,1,0,3,1,128000
7200.0,60.0,20.0,5.0,7.0,1955.0,42.0,827.0,2.0,1,5.0,392.0,1,1,-2,-2,1,1,3,1,107500
5000.0,50.0,20.0,2.0,3.5,1946.0,42.0,334.0,1.0,1,2.0,0.0,0,0,-2,-2,-2,-2,0,0,39300
9056.0,74.0,60.0,8.0,5.0,2004.0,707.0,1414.0,3.0,2,6.0,403.0,2,1,3,2,1,1,3,2,178000
7000.0,70.0,145.0,5.0,7.0,1910.0,1117.0,1347.0,3.0,1,5.0,0.0,1,1,2,1,-2,-2,1,1,107500
8924.0,57.0,60.0,7.0,5.0,1998.0,880.0,1724.0,3.0,2,8.0,527.0,1,1,2,1,1,1,3,2,188000
12735.0,0.0,20.0,4.0,5.0,1972.0,864.0,864.0,3.0,1,5.0,576.0,1,1,1,1,1,1,1,1,111250
11553.0,0.0,20.0,5.0,5.0,1968.0,1051.0,1159.0,3.0,1,7.0,336.0,1,1,1,1,1,1,1,1,158000
11423.0,0.0,20.0,8.0,5.0,2001.0,1581.0,1601.0,3.0,2,6.0,670.0,2,1,2,1,1,1,3,2,272000
14601.0,85.0,20.0,9.0,5.0,2006.0,1838.0,1838.0,2.0,2,8.0,765.0,3,1,3,1,1,1,3,3,315000
11000.0,0.0,60.0,8.0,5.0,2000.0,969.0,2285.0,4.0,2,8.0,648.0,2,1,2,1,1,1,3,2,248000
10140.0,78.0,20.0,7.0,5.0,1998.0,1650.0,1680.0,3.0,2,7.0,583.0,2,1,3,1,1,1,3,2,213250
4058.0,34.0,120.0,7.0,5.0,1998.0,723.0,767.0,1.0,1,4.0,367.0,1,1,2,1,1,1,3,1,133000
17104.0,58.0,60.0,7.0,5.0,2006.0,654.0,1496.0,3.0,2,7.0,426.0,2,1,2,2,1,1,3,2,179665
13837.0,0.0,50.0,7.0,5.0,1988.0,1204.0,2183.0,4.0,2,9.0,786.0,2,2,2,2,1,1,2,2,229000
8737.0,70.0,50.0,6.0,7.0,1923.0,1065.0,1635.0,3.0,1,6.0,440.0,1,1,2,1,1,1,3,1,210000
7244.0,54.0,85.0,5.0,7.0,1970.0,768.0,768.0,2.0,1,5.0,624.0,1,2,2,1,1,1,3,1,129500
8235.0,49.0,20.0,5.0,7.0,1955.0,825.0,825.0,2.0,1,4.0,720.0,1,2,1,1,1,1,1,1,125000
9375.0,75.0,60.0,7.0,5.0,2003.0,912.0,2094.0,4.0,2,8.0,615.0,2,1,2,1,1,1,3,2,263000
4043.0,53.0,120.0,6.0,6.0,1977.0,1069.0,1069.0,2.0,2,4.0,440.0,1,1,2,1,1,1,1,1,140000
6000.0,50.0,20.0,5.0,6.0,1957.0,928.0,928.0,3.0,1,5.0,288.0,1,1,1,1,1,1,2,1,112500
11146.0,87.0,20.0,8.0,5.0,2006.0,1709.0,1717.0,3.0,2,7.0,908.0,2,1,3,1,1,1,3,2,255500
8777.0,67.0,20.0,4.0,5.0,1949.0,42.0,1126.0,2.0,2,5.0,520.0,1,1,-2,-2,1,1,3,2,108000
10625.0,85.0,60.0,7.0,5.0,2003.0,998.0,2046.0,3.0,2,8.0,871.0,2,1,2,1,1,1,3,2,284000
6380.0,58.0,45.0,5.0,6.0,1922.0,993.0,1048.0,2.0,1,5.0,280.0,1,1,1,0,1,1,1,1,113000
14850.0,69.0,20.0,5.0,5.0,1957.0,1092.0,1092.0,2.0,1,6.0,299.0,1,1,1,1,1,1,1,1,141000
11040.0,60.0,50.0,4.0,6.0,1920.0,637.0,1336.0,3.0,1,7.0,570.0,1,1,1,1,1,1,2,1,108000
17673.5,57.0,60.0,7.0,5.0,1996.0,729.0,1446.0,3.0,2,6.0,406.0,1,1,2,1,1,1,3,1,175000
3196.0,0.0,120.0,7.0,5.0,2003.0,1374.0,1557.0,2.0,2,7.0,420.0,2,1,2,1,1,1,3,2,234000
11341.0,0.0,20.0,5.0,6.0,1957.0,1392.0,1392.0,3.0,1,5.0,528.0,1,1,2,1,1,1,1,1,121500
10010.0,77.0,20.0,5.0,5.0,1974.0,1389.0,1389.0,2.0,1,6.0,418.0,1,1,2,1,1,1,2,1,170000
13907.0,63.0,30.0,5.0,6.0,1940.0,996.0,996.0,3.0,1,6.0,0.0,1,1,1,1,-2,-2,3,1,108000
17673.5,66.0,50.0,6.0,7.0,1918.0,1163.0,1674.0,4.0,2,8.0,396.0,1,1,2,1,1,1,3,1,185000
13346.0,0.0,60.0,7.0,5.0,1992.0,1095.0,2295.0,4.0,2,9.0,590.0,2,1,2,1,1,1,3,2,268000
6858.0,66.0,70.0,6.0,4.0,1915.0,806.0,1647.0,4.0,1,6.0,216.0,1,1,2,1,1,1,1,0,128000
11198.0,77.0,60.0,9.0,5.0,2005.0,1122.0,2504.0,4.0,2,10.0,656.0,2,1,2,2,1,1,3,3,325000
10171.0,70.0,20.0,7.0,5.0,2004.0,1517.0,1535.0,3.0,2,7.0,532.0,2,1,2,1,1,1,3,2,214000
12327.0,79.0,50.0,8.0,7.5,1983.0,1496.0,2132.0,1.0,1,5.0,612.0,2,1,2,1,2,1,3,2,316600
7032.0,0.0,90.0,5.0,5.0,1979.0,943.0,943.0,2.0,1,4.0,600.0,1,1,2,1,1,1,1,1,135960
13101.0,74.0,90.0,5.0,5.0,1965.0,1728.0,1728.0,4.5,2,10.0,576.0,1,1,1,1,1,1,1,1,142600
7332.0,60.0,20.0,6.0,6.0,1959.0,864.0,864.0,2.0,1,4.0,288.0,1,1,1,1,1,1,3,2,120000
13159.0,83.0,60.0,7.0,5.0,2009.0,846.0,1692.0,3.0,2,6.0,650.0,1,1,3,1,1,1,2,2,224500
9967.0,76.0,80.0,7.0,5.0,2000.0,384.0,1430.0,3.0,2,8.0,400.0,1,1,2,1,1,1,3,1,170000
10500.0,70.0,80.0,5.0,7.0,1971.0,372.0,1109.0,3.0,1,5.0,288.0,1,1,1,1,1,1,1,1,139000
8480.0,80.0,50.0,5.0,5.0,1947.0,832.0,1216.0,2.0,1,6.0,336.0,1,1,1,1,1,1,1,1,118500
6292.0,52.0,50.0,7.0,7.0,1928.0,861.0,1477.0,3.0,2,6.0,216.0,1,1,1,1,1,1,2,1,145000
11777.0,96.0,80.0,5.0,6.0,1966.0,1164.0,1320.0,3.0,1,6.0,564.0,1,1,1,1,1,1,3,1,164500
3604.0,34.0,145.0,7.0,5.0,2007.0,689.0,1392.0,2.0,2,5.0,540.0,2,1,2,1,1,1,3,2,146000
12150.0,81.0,50.0,5.0,5.0,1954.0,1050.0,1795.0,4.0,2,7.0,352.0,1,1,1,1,0,1,3,1,131500
14585.0,0.0,20.0,6.0,6.0,1960.0,1144.0,1429.0,3.0,1,7.0,572.0,1,1,1,1,1,1,3,2,181900
12704.0,98.0,20.0,8.0,5.0,2008.0,2042.0,2042.0,3.0,2,8.0,938.25,3,1,3,1,1,1,3,3,253293
11841.0,81.0,90.0,6.0,5.0,1990.0,816.0,816.0,3.0,1,5.0,0.0,1,2,2,1,-2,-2,1,1,118500
13500.0,75.0,75.0,10.0,7.5,1893.0,1237.0,2747.625,3.0,3,9.0,880.0,3,3,1,1,2,1,2,2,325000
6120.0,51.0,50.0,4.0,7.0,1935.0,884.0,1573.0,3.0,1,6.0,240.0,1,1,1,1,1,1,3,2,133000
11443.0,88.0,20.0,8.0,5.0,2005.0,1868.0,2028.0,2.0,2,7.0,880.0,2,1,3,1,1,1,3,2,369900
10267.0,55.0,30.0,6.0,7.0,1918.0,816.0,838.0,2.0,1,5.0,275.0,1,2,1,2,1,1,3,0,130000
8740.0,74.0,85.0,5.0,6.0,1982.0,840.0,860.0,2.0,1,4.0,528.0,1,1,1,1,1,1,1,1,137000
17673.5,65.0,20.0,5.0,7.5,1968.0,1437.0,1473.0,1.0,1,5.0,452.0,1,1,1,1,1,1,3,3,143000
9100.0,50.0,40.0,5.0,6.0,1930.0,742.0,935.0,2.0,1,4.0,308.0,1,1,1,1,1,1,1,1,79500
8320.0,64.0,60.0,7.0,5.0,2004.0,770.0,1582.0,3.0,2,6.0,520.0,2,1,2,1,1,1,3,2,185900
13478.0,97.0,60.0,10.0,5.0,2008.0,1722.0,2296.0,3.0,2,10.0,842.0,3,1,3,1,1,1,3,3,451950
6600.0,60.0,20.0,5.0,7.5,1982.0,816.0,816.0,2.0,1,4.0,816.0,1,2,1,2,1,1,3,1,138000
4435.0,0.0,120.0,6.0,5.0,2003.0,848.0,848.0,1.0,1,4.0,420.0,2,1,2,1,1,1,3,2,140000
7990.0,88.0,20.0,5.0,6.0,1975.0,924.0,924.0,3.0,1,5.0,280.0,1,1,2,1,1,1,1,1,110000
11302.0,69.0,20.0,8.0,5.0,2005.0,1814.0,1826.0,3.0,2,7.0,758.0,2,1,2,1,1,1,3,2,319000
3600.0,60.0,70.0,6.0,7.0,1910.0,684.0,1368.0,3.0,1,7.0,216.0,1,1,1,1,1,0,3,1,114504
3922.0,53.0,120.0,7.0,5.0,2006.0,1258.0,1402.0,2.0,0,7.0,648.0,2,1,3,1,1,1,3,2,194201
12984.0,80.0,20.0,5.0,6.0,1977.0,1430.0,1647.0,3.0,2,7.0,621.0,1,1,2,1,1,1,3,2,217500
1950.0,24.0,145.0,6.0,6.0,1980.0,716.0,1556.0,3.0,2,6.0,452.0,1,2,2,1,1,1,1,1,151000
10927.0,74.0,60.0,8.0,5.0,2005.0,1058.0,1904.0,3.0,2,8.0,736.0,2,1,2,1,1,1,3,3,275000
9000.0,50.0,50.0,6.0,6.0,1937.0,780.0,1375.0,3.0,1,6.0,544.0,1,2,1,1,1,1,1,2,141000
10041.0,80.0,60.0,8.0,5.0,1992.0,908.0,1915.0,3.0,2,8.0,506.0,2,1,2,1,1,1,3,2,220000
